	id	sentence1	sentence2	avg
156	TE2_224	Renfe ha establert un servei alternatiu per carretera i s'encaminaran els viatgers de Girona que van cap a Barcelona a trens d'Alta Velocitat.	Renfe ha establert un servei alternatiu per carretera	3.0
157	Viqui2_876	El 1770 potser eren 1.200 individus, i mil el 1800, però baixaren a 200 el 1880 i a 100 en el cens del 1910.	El 1700 eren uns 5.000, però foren reduïts a 1.000 el 1850.	2.67
158	TE2_12	La copa mundial és una competició internacional de futbol que organitza cada quatre anys la Federació Internacional de Futbol Associació ( FIFA ).	La competició del futbol internacional més prestigiosa és la FIFA World Cup, celebrada cada quatre anys.	3.0
159	ACN2_604	PP i Cs tanquen l'acord de coalició al País Basc sense Alonso com a cap de llista	PP i Cs comparteixen candidatura al País Basc	3.0
160	ACN2_122	El motorista implicat en l'accident mortal de Calonge va donar positiu en el control d'alcoholèmia	El conductor implicat en l'accident mortal de Sils dona positiu en la prova d'alcoholèmia	3.0
161	Viqui2_801	El riu es glaça habitualment a finals de novembre fins a abril.	El riu es glaça generalment des de novembre a finals d'abril o començaments de maig.	4.0
162	Viqui2_669	Al segle XVI, alguns batllius es van convertir en batllius presidencials sota Enric II.	Al Segle XVI, alguns batllius es van convertir en batllius presidencials, sota Enric II.	5.0
163	TE2_153	Disposem d'una selecta i extensa carta de vins i caves.	I una carta de vins molt extensa.	3.0
164	Oscar2_505	Això és una imbecilitat, i fa més mal que bé.	Això pot ser tant per bé com per mal.	1.75
165	Viqui2_672	Al els Saspers van ocupar la part oriental de Còlquida o Egrissi.	Al s'apoderen de la part oriental de la Còlquida, regne que després ja és esmentat com a Egrissi.	3.5
166	Viqui2_791	Depenent si s'escriu en català o en castellà, es pot escriure amb o sense accent.	Si s'escriu en català és amb accent, si s'escriu en castellà és sense accent.	3.0
167	ACN2_193	Jordà insta novament el Ministeri d'Agricultura a fer accions conjuntes per pal·liar la crisi de preus de la fruita	UP exigeix al Ministeri d'Agricultura que intercedeixi davant la CE per aturar la crisi de preus de la fruita dolça	2.25
168	Oscar2_434	Per a recordar la seva contrasenya, siusplau introdueixi el seu email per tal de rebre un correu electrònic amb les instruccions a seguir.	Introdueix el teu correu electrònic i t'enviarem les instruccions per recuperar la teva contrasenya.	4.67
169	Viqui2_194	Es troba al Pacífic oriental: des del sud de Mèxic fins al nord del Perú.	Es troba al Pacífic oriental: des de Mèxic fins al nord de l'Equador.	3.0
170	ACN2_588	Els Mossos detenen també una dona que el va ajudar a fugir	Els Mossos d'Esquadra arresten un còmplice que va ajudar a fugir al lladre de la sucursal	3.0
171	ACN2_682	Dues persones més han resultat ferides i han estat traslladades a l'Hospital Arnau de Vilanova de Lleida	Dues persones han resultat ferides amb lesions de gravetat menor i han estat traslladades a l'Hospital de Manresa	2.75
172	Viqui2_644	Fulles pinnaticompostes, de 4-15 x 0,4-1,5 cm, amb el pecíol alat i folíols nombrosos; pètalsblancs; fruit de 2 mm amb pèls claviformes.	Els fruits són núcules, de 2,5 x 1,5 mm, el·lipsoides, reticulades, amb glàndules esferoïdals, amb àpex amb pèls corbs, de color castany.	1.0
173	TE2_31	Adjudicades per 800.000 € les obres de la via ciclista que unirà Breda i l'estació de tren de Riells i Viabrea	Territori invertirà 931.000 euros per fer un carril bici entre Breda i l'estació de tren de Riells i Viabrea	2.75
174	TE2_76	Scorpaena petricola és una espècie de peix pertanyent a la família dels escorpènids.	Euphorbia ingens és una espècie fanerògama suculenta pertanyent a la família de les euforbiàcies.	2.67
175	Oscar2_92	L'activitat és gratuïta i adreçada al públic interessat.	Activitat gratuïta adreçada a un públic familiar.	3.0
176	ACN2_831	L'icònic protagonista de la primera part de 'Parc Juràssic' rebrà el Gran Premi Honorífic del Festival de Sitges	L'actor Christopher Walken rebrà un Gran Premi Honorífic al Festival de Sitges	3.0
177	ACN2_222	Detenen un camioner a la Jonquera amb més de 97 quilos de marihuana camuflats entre la càrrega de patates	Detenen a La Jonquera un camioner que portava 267 kg de marihuana amagats a la càrrega	3.0
178	Viqui2_751	Si l'aport d'energia es fa a una freqüència determinada, la taxa d'absorció és la màxima possible.	La quantitat d'energia absorbida dependrà de la freqüència.	2.0
179	Viqui2_495	Està situada a l'extrem sud-oriental del poble, al costat del cementiri.	És a l'extrem sud-oriental del poble, al costat del cementiri.	5.0
180	ACN2_885	Detecten el primer niu de vespa asiàtica a la ciutat de Barcelona	Aprendre a detectar un niu de vespa asiàtica	1.75
181	Viqui2_759	El sextant s'utilitza per grans distàncies i permet mesurar l'angle entre dos punts respecte a l'observador, com ara l'angle entre l'horitzó i una estrella.	L'angle de visió es pot mesurar en horitzontal, vertical o diagonal.	1.75
182	ACN2_982	Ryanair enllaçarà Reus i la ciutat polonesa de Gdansk durant la temporada d’estiu	L’aeroport de Reus inicia la temporada d’estiu amb 37 rutes	1.5
183	Viqui2_755	És considerat com un dels creadors del peplum.	És considerat com un dels fundadors de la cienciometria.	2.67
184	ACN2_1130	La galeria Mayoral s'aproxima a l'art espanyol de postguerra a l'exposició 'Amb la rebel·lia neix la consciència'	La galeria Mayoral inaugura 'José Guerrero. La influència dels EUA' dedicada a l'artista granadí	1.33
185	Viqui2_94	S'incorporà a la corona francesa el 1663.	El 1675 va passar a la corona francesa.	3.0
186	ACN2_1148	Celaá rebutja que el president català acusi l'Estat de voler criminalitzar l'independentisme	El democristià reclama “voluntat política” al president del govern espanyol	1.0
187	Viqui2_376	Vuit anys més tard, participà amb la selecció romanesa que acabà en vuitena posició a les Olimpíades de Barcelona'92.	Vuit anys més tard formà part de la selecció alemanya que acabà vuitena a les Olimpíades de Barcelona 1992.	3.0
188	ACN2_601	El premi està dotat amb 6.000 euros i inclou la publicació de l’obra amb Angle Editorial	El guardó està dotat amb 7.250 euros i inclou la publicació de l’obra per part d’Edicions 62	3.0
189	ACN2_456	Un intoxicat lleu en un incendi d'una cuina al Vendrell	Un ferit lleu en l'incendi d'una cuina a Gelida	2.75
190	ACN2_787	Ferit greu a l'ull un home en un robatori a Ciutat Vella	Ferit greu un noi estranger en una baralla amb un altre jove a Ciutat Vella	2.0
191	ACN2_189	Una avaria interromp la circulació de metro entre les estacions de Maragall i Horta de la línia 5	Tallada la línia 5 de metro entre Maragall i Horta	3.5
192	Viqui2_462	A la Figuera, hi ha les restes del castell i l'església romànica dedicada a Sant Martí, del tot enrunada.	A prop del poble hi ha també les restes de l'església romànica de Sant Martí de les Tombetes.	2.75
193	TE2_159	L'escut va ser aprovat el 4 d'agost de 1987 i publicat al DOGC número 889 de 14 de setembre del mateix any.	Va ser aprovat el 3 de setembre de 1993 i publicat al DOGC el dia 17 del mateix mes amb el número 1798.	3.0
194	ACN2_1023	L’ampliació del cartipàs s’elevarà al ple municipal del 29 de juliol	L’Ajuntament de Tarragona ajorna el ple municipal del 28 de setembre al 9 d’octubre	1.25
195	Viqui2_737	Segons Simplici, qui probablement va recollir la informació de Teofrast, Arquelau era nadiu d'Atenes, mentre que Diògenes Laerci diu que era nascut a Milet.	Segons Diògenes Laerci, fou deixeble d'Anaximandre de Milet.	1.75
196	TE2_131	Feia 33 jornades que el Barça no perdia a casa a la Lliga ACB.	Feia cinc que el Barça no perdia a la lliga i sis que no ho feia a casa.	2.75
197	Viqui2_518	La cadena de ràdio pública Radio Nacional d'Andorra coexisteix amb la cadena privada Ràdio Valira.	La cadena pública de televisió és Ràdio i Televisió d'Andorra.	2.25
198	ACN2_298	La Banda Municipal de Barcelona preestrena el seu primer àlbum digital amb un streaming d'El cant dels ocells	La Banda Municipal de Barcelona obre a YouTube la interpretació d'El cant dels ocells', preestrena del seu nou disc	3.75
199	TE2_58	En el seu palmarès també destaquen dues medalles de bronze al Campionat d'Europa de rem, el 1926 i 1929.	En el seu palmarès també destaquen dues medalles de bronze al Campionat del món i una de bronze al Campionat d'Europa.	3.0
200	Viqui2_645	Cada cromosoma forma dos cinetocors al seu centròmer, un per cada cromàtida germana.	Els dos al·lels d'un gen es troben a locus idèntics de cada cromàtida germana, i cada al·lel és heretat d'un progenitor diferent.	1.5
201	Viqui2_444	Antígon III Dosó, rei de Macedònia Filip V de Macedònia Fíties, vídua de Demetri II de Macedònia	Antígon II Gònates, rei de Macedònia Berenice, la seva esposa Alexandre II d'Epir, rei d'Epir	2.25
202	Viqui2_908	Les saltadores realitzen 6 salts, tots lliures.	Les saltadores realitzen 4 salts, dos d'obligatoris i dos de lliures.	2.75
203	Oscar2_388	Aquest dissabte 16 de desembre al Ateneu, tindrem la tercera part del cicle de trobades crítiques sobre la ciència, a partir de les 19h.	Aquest dissabte 13 de gener al Ateneu, es finalitzarà un cicle de trobades crítiques sobre la ciència, amb la cloenda a partir de les 19h.	2.5
204	ACN2_826	L'aforament de bars i restaurants queda limitat al 50%, mentre que als actes culturals es manté al 70%	L'aforament a restaurants i actes religiosos es limita al 50%	3.0
205	Viqui2_183	La temporada següent l'equip sènior femení aconseguia l'ascens a Primera Divisió Nacional i el juvenil femení va quedar subcampió d'Espanya.	La temporada 1976-77 l'equip femení sènior va aconseguir l'ascens a Primera Categoria i també va participar al campionat d'Espanya absolut, a més del juvenil.	2.5
206	Viqui2_361	Els anys 1885 a 1888 i el 1890 fou president del Cercle Artístic i el 1894 esdevingué acadèmic de Belles Arts de Barcelona.	Establert a Alacant, el 1900 fou nomenat president del Cercle de Belles Arts i vicepresident de l'Orfeó d'Alacant.	1.75
207	Oscar2_699	Com cada mes d'octubre, Usted es un Colectivo inicia la seva programació de poesia a l'Heliogàbal.	Aquest proper diumenge Usted es un Colectivo comença la seva programació tardoral de poesia a l'Heliogàbal.	3.5
208	ACN2_329	El govern espanyol adverteix el Parlament que provar d’investir Puigdemont és de “ciència-ficció”	El portaveu del govern espanyol acusa Puigdemont d’oblidar-se dels “fonaments de la democràcia”	1.5
209	ACN2_422	La xifra de negoci empresarial cau un 25,9% a l'abril a Espanya	La xifra de negoci empresarial cau un 19,3% al març a Espanya	3.0
210	Oscar2_202	L'organisme encarregant fou el Consell Insular d'Eivissa i Formentera.	Reunió amb el president del Consell Insular d'Eivissa i el president del Consell Insular de Formentera	1.75
211	Viqui2_277	Kevin Spraggett va créixer a la ciutat de Montreal, i va començar a jugar als escacs als deu anys d'edat.	Va començar a jugar escacs als 10 anys.	3.0
212	Viqui2_696	Era propietari de les finques d'Algaiarens, Torrevella, Son Squella, Binisegarra (Alaior), Son Salomó, Sa Font Santa i S'Hort de La Vall.	Confrontava amb les possessions de Son Ferretjans, sa Talaia, Cortada Vella, Païssa i Son Mesquida.	1.0
213	Oscar2_44	Però la justícia és un dret i no és un privilegi.	L'educació és un dret, no un privilegi.	2.75
214	Oscar2_410	Avui, dia 24 de setembre podreu veure a Paramount Channel a les 22:00 aquesta pel·lícula de Nicolas Winding Refn.	Avui, dia 27 de setembre podreu veure a LaSexta les 22:30 aquesta pel·lícula de Tim Burton.	3.0
215	Viqui2_306	L'alçada a la qual els podem trobar és de fins a 400 m per sobre del nivell del mar.	Es pot trobar fins a 300 m sobre el nivell del mar.	3.0
216	Viqui2_516	El 2015, en les eleccions autonòmiques de nou és elegit procurador autonòmic pel Partit Popular.	Va ser elegit diputat autonòmic a les eleccions de 2015 i 2019.	2.75
217	Viqui2_88	Lleó va néixer a Constantinoble el 25 de gener del 750.	Lleó va néixer a Constantinoble el 25 de gener del 750, 18 anys després del matrimoni.	3.0
218	Viqui2_571	L'any 1990 fou nomenat per part de la reina Elisabet II del Regne Unit baró Clinton-Davis.	L'any 1998 fou nomenat Cavaller per part de la reina Elisabet II del Regne Unit.	2.5
219	Viqui2_347	La tribu va ser prèviament classificada com la subtribu Ophiusina de la subfamília Catocalinae de la família Noctuidae.	"La subfamília ""Hypeninae ""va estar classificada prèviament en la família Noctuidae."	2.25
220	Oscar2_489	Gestió del disseny i la innovació de projectes especialitzats en l'àmbit del retail, l'hoteleria i la restauració	- Gestionar el procés de disseny i innovació de projectes especialitzats en l'àmbit del retail i l'hoteleria.	3.75
221	Oscar2_425	Deixar el camí de l'esquerra, molt més ample, que porta a la Cadireta i a la Foradada.	Girem a la dreta per un caminet estret que ens porta a la pista del coll d'Euga.	1.75
222	ACN2_837	Les exportacions s’estanquen fins al setembre a Lleida en relació amb l’any passat	Les exportacions augmenten fins al setembre a Barcelona el 3,2% en relació amb l’any passat	1.5
223	Viqui2_202	Dired és un programari lliure de gestió de fitxers.	L'oposat al programari de propietat és el programari lliure.	1.5
224	ACN2_126	Desarticulat un grup organitzat que es dedicava al cultiu intensiu de marihuana i venda de cocaïna al Vallès Occidental	Desarticulen un grup organitzat que adulterava i distribuïa cocaïna al Vallès Occidental	3.0
225	ACN2_238	El claustre de la UdG aprova un sistema d'avaluació alternatiu perquè els estudiants puguin anar a manifestacions	El Consell de Govern de la UdG ratifica el sistema d'avaluació alternatiu perquè els estudiants puguin manifestar-se	4.67
226	Oscar2_509	Més de disseny, cuina d'autor, Llumí, al centre també.	Un restaurant de disseny, amb cuina d'autor.	2.5
227	ACN2_129	Resolta l’avaria que ha deixat 2.800 abonats sense llum al Districte de Sants-Montjuïc	Una avaria deixa 2.800 abonats sense subministrament elèctric al Districte de Sants-Montjuïc	2.5
228	ACN2_224	Divuit morts eleven a 77 les defuncions per coronavirus a la demarcació de Tarragona	Dotze noves morts eleven a 53 les defuncions per coronavirus a la demarcació de Tarragona	3.0
229	Viqui2_874	La Mare de Déu del Lloret és un monument del municipi de Renau (Tarragonès) inclòs en l'Inventari del Patrimoni Arquitectònic de Catalunya.	La Mare de Déu del Roser és una església del municipi de Vilallonga del Camp (Tarragonès) inclosa en l'Inventari del Patrimoni Arquitectònic de Catalunya.	3.0
